id,token,amount,source_wallet,destination_wallet,created_at
f43QFpnp7HWVKn148tczjUSNRifgH3VsS8KoVspAiMW,ETH,0.001,0x4b8fa9979850a88fc5c197dbc30918c697d54c1c,0xdd866169dbcf639ed57f0020c5c9f4f4e1aab263,2023-01-19 07:36:23
F46cnnbGPgq1eBGahaBTH65rkK6Lhj6kA2VKJCC5Pwib,DAI,1.0,0x8aa4243ef5fe3d6ebe375fa6d47a710266cb0caf,0xb0b0c51d98d3c49f7a5e61735db4f084d62954a1,2023-01-24 20:08:59
F48zT3G3RPH14H1drdrBG1ceJXuJdTRgsJurEHv6V1yD,ETH,0.000612,0xbb44acf792cf7bc9e891a1dd394ec501bf07e8fa,0x315e6c37077cc5772709bb7fecd6d7606b4443c4,2023-01-23 21:57:59
F4BQXd1yTVSZQrR1HtnSqLP6cSgPuYb9yC4DeNBkAL5D,DAI,1.0,0xf55d40d1e5255a639ab36834f93d44ce8125e047,0x48f2696fb6fab7ac0956175b2e25b456e61b3fcf,2023-01-19 09:00:59
F4C2hdgGwHJCP59sjvPmmQMUjPZdjtKFC8ypKXn1YhSS,ETH,0.0007,0x65ad2bf7e09af2597c140df6386a3003d0f5f8ee,0xf64bbc221f89cc882fba507908bbe4ae3ad2f470,2023-01-19 09:01:35
F4fq6at6MKGXRRoeEQoVTSq6vskPFp5Sj6o2GGVmEUUo,ETH,0.00074,0xd810bad567ec0242da29f963c8b098f4afc8f4c7,0x18aa467e40e1defb1956708830a343c1d01d3d7c,2023-01-24 12:22:59
F4L4QM4xdcZjVVzzsCgnCT6KL6ihxskHDqd9QiVjNhWf,ETH,0.0012,0x90e9ae408a0a7a76929c1cd8d03c4928625528aa,0x8d860d4f254ed45946f5fb0e3243c1db63a4ea2f,2023-01-23 17:02:35
F4qXnXfe6LcUK1U3AYRAyvbywZGyuXumanGGg2sRK6QR,ETH,0.0015,0x32c9c097912dd65804aace7d008c717d792fbcdd,0xf427ebbeb0aee1b06c99333001009188b5086934,2023-01-21 11:09:23
F4uuL58ZnJ43qjgbMzJboCui6LnhCwPS89gKVAUxgmLE,ETH,0.00071,0x1bc8c0e0acdced88a20612929275879c4c4b33d0,0x18aa467e40e1defb1956708830a343c1d01d3d7c,2023-01-24 08:23:23
F4vxRwnTp9Z4m74iw5wGN2a1MgjP9oCGkdt75cU41Ur5,ETH,0.0006,0x5c87d2486f4efa3ee2cda8cfc140a4a04de7c5fe,0x29c40842a76b0aa28865ebf7c916ec820233b7bb,2023-01-22 07:11:59
F5fcGGdPY3Bupd4UQxrxt6tivq4WBfVCWF7N6BhsmBVH,ETH,0.01,0x871608cba092105b91e91295a1d79ffc539bfb48,0x1a6ef6cc28cf60aa0504cfb21cdffa48cfe3a8fb,2023-01-25 03:02:59
F5jk6zqiwio38Pp4vFYMfehX2vWrqVJwdx7aHNX5BVGe,ETH,0.00045,0x0e04898b24c68f22866ec1c4839335052989c88a,0x29c40842a76b0aa28865ebf7c916ec820233b7bb,2023-01-21 21:23:59
F5Lk2a2uM4NRzD2jS7eh7Ta6vT1YRQC7YQ7f8hQFixJ2,ETH,0.001,0x8efd27a5a585e2220d3d013f24722d8474eaa6f9,0xcbbd18d3ac27ab0fffd04bccd091b2802c92e0ca,2023-01-17 15:50:23
F5NU5y57uZyW8z15cVSSSwbPeKordoPkCCqVHN8BSq93,ETH,0.0006,0xf4d84adfaf358270ad0e92ad4a9a4cf2ca41ab71,0x18ddbb6e344b11eedff5a49fa0c0f1a03cc1097e,2023-01-22 06:47:35
F5qCVgQHtB6QNywJourqT6UHnswYPZjzPsQtd63u4xQB,ETH,0.00063,0xaff17968fd266b1cbf69c19b8be90fc167d8d3ef,0x8d860d4f254ed45946f5fb0e3243c1db63a4ea2f,2023-01-18 15:06:11
F5ssmEAzFHZoccq5QvRUQwF2nXePoEHSkdWdYa94ENjh,ETH,0.0005,0x6d0c0428c547d635ed2524e18a783c26db786ace,0xf427ebbeb0aee1b06c99333001009188b5086934,2023-01-22 06:21:59
F5Wt1f8enABEDudKcvALLf3RGgjojrSy4gLkFzunnCXd,DAI,1.0,0xf3ad97364bccc3ea0582ede58c363888f8c4ec85,0xa7ca400d49bba87eb606ee05af93689bd21fab99,2023-01-17 19:16:23
F64n7ZFjFAPKWhZU76w2Tva1kVut9Hw5pEuu4ekNRoKA,ETH,0.0082,0x53159ba0ad0c8cf65c5b362c7208ba01ae821ddb,0x8d860d4f254ed45946f5fb0e3243c1db63a4ea2f,2023-01-20 15:48:59
F6Fj21D3zjt2rN68GaRnRgawdXDb9kBxo5kLmaGMUSDH,DAI,2.0,0x79c2d72552df1c5d551b812eca906a90ce9d840a,0xd6b97e042d03edbdc100eb55fbe43eb75f2e3036,2023-01-18 04:17:11
F6g8xs5Y2LXvdj1nX3jvPWB1PhJcKmCiJVxgkvoFmthv,ETH,0.0005,0xaa72ede49e3feda4bd7901b4a7eb99e14267af84,0xfbca78474a09e2bf3543f4fc1037152ea2c6c32d,2023-01-21 19:54:47
F6gGDqGJznXgsUdcRany41j8qycGXhFqHr8m483fXVi4,ETH,0.00174,0x9d062cd9f1e263836e27a70bb3a5c70c5655ce31,0xcbbd18d3ac27ab0fffd04bccd091b2802c92e0ca,2023-01-22 08:17:59
F6GMc5zZabtCg3RHeXXMMGj8Y7Bz3TMmqh83rmtZAgsC,DAI,2.0,0xb89b619e3f6c35019d4be83e92e99e809af8ecb3,0x5b625088ee2e0e9e3d0bd8ab6ba3839d68886d2d,2023-01-18 05:50:23
F6MYNcvDEw2FpxeA5bYm8j6qL61F81Krzdn2Xeh62SPe,ETH,0.0067,0xaf985e22f934da5c99e0fcd7cb866b154f6f27ef,0x8d860d4f254ed45946f5fb0e3243c1db63a4ea2f,2023-01-23 08:04:23
F6NgVDFjiYJPZEJEJvbhcbRHs6nsCifcysp8jFqy9vjR,DAI,4.667,0x138cc19aa1dc711c82250a1ff09c25682c36b7f3,0xce849efc35a0a0a046e67c76b477c5432e4ba58b,2023-01-21 23:02:47
F6xMRS4wGMxQ1Nu6NAVEFGd9TFLi9gk7uWdiemmDx8B4,ETH,0.00061,0x4b2f6d3a23badb60c8405d50289ef3dab9109936,0x7f722b8b013ac7bd654b3b102acc7573a32db9bc,2023-01-23 19:29:59
F73hKdvNG536jqgUcdvjqAx57seK4C8kiA3FEGa25tcK,DAI,0.65,0xd3101bc145a2124694fc287fa2c6ee44a9c22f3f,0x16d46098e455a04cf7f3e43c3b2706614fdbec85,2023-01-23 02:41:23
F74MrXYHeaHRhQfJBo9iEbqdC1iihpGsSiLA1PzB7E5N,ETH,0.00061,0x49f86794fe566dead8f8198729e5fdf37cb7f6ab,0x8d860d4f254ed45946f5fb0e3243c1db63a4ea2f,2023-01-21 17:19:59
F76KGygtMz4feP5sWabdVLDw3E26Kg5oPeV59UPuAnA1,ETH,0.00071,0xb7cb5637cd5e1ab034601158c4e178b477726531,0x3a5bd1e37b099ae3386d13947b6a90d97675e5e3,2023-01-25 11:30:35
F7a7WV7KaLnFTvC75asBJLxxzd8VMCjpagjpU4F3uMbZ,DAI,5.0,0x3785f0272f5e19dd2c27977ec2d91195bb2af801,0x8d860d4f254ed45946f5fb0e3243c1db63a4ea2f,2023-01-20 05:01:11
F7bFVAfPHQWwKgxcux6jsaX1324j9qNaY6PYFzHBMmLZ,DAI,5.0,0x5299c7d2b73b6a96231081dabfd54dfcc84fedeb,0x8d860d4f254ed45946f5fb0e3243c1db63a4ea2f,2023-01-21 11:21:59
F7gTkzdg4tZYsYZvZnCvpgijg628XA6QSNRMtayEHrUs,ETH,0.0011,0x7d1ef741c40ddffdd4f19549d42fed9a0193f8ea,0x29c40842a76b0aa28865ebf7c916ec820233b7bb,2023-01-21 14:15:47
F7ja7jaKjXjWV7ZXFM61QEeQEdT2MLGdCVG6niRpVSSZ,ETH,0.0001,0x94824d798c4d2fd2e093ee4e0084d2f1f75f7554,0xa7ca400d49bba87eb606ee05af93689bd21fab99,2023-01-18 12:20:23
F7jbHmVhxvJGrobRSKauYA5JARCcDkmWiY3V1UAMGstG,ETH,0.003,0x2c982f6926b66b9ccb9999d527de55c74697bba5,0xf64bbc221f89cc882fba507908bbe4ae3ad2f470,2023-01-23 03:07:11
F7NriLV1c8HEho3ZBWdZpx4DHCufj7raMZuqXSRbFgTe,ETH,0.0007,0x47a76df5f20b7116a33b9715bc73092fb3690b36,0x0f7272f8873b68b2a2f52685311822d831afc8b4,2023-01-18 01:01:23
F7paYX3MXJxBptBherjBaDzsStP3sqRCwmebQN8H7H8R,ETH,0.00074,0x32f9988d2942e802a6bcc6f4619d1d4ebf717d9e,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-23 03:45:11
F7rcEsdesVh8pteVXxdRjSnZX9feADr2wiE54YJGUmEv,ETH,0.005,0x9801036f66999c45fbc37b884e72d539897b8587,0x8d860d4f254ed45946f5fb0e3243c1db63a4ea2f,2023-01-23 03:13:47
F84q7jxHERt8MeHTTXZCNKzcGAb77LfdmxQSMmWZ64aD,DAI,2.5,0x45452d8508356dc9619f23eab6932b4aab1946e6,0x14cb60f6aca2b2a68d975743bacb33f01f587da5,2023-01-18 05:23:23
F8CPNowN4RRYE37u7t8Zt9VHYnofr9nqRGjsxaWqXmDc,DAI,1.0,0xb827eaaa566570306f00ff6f2e4686722a7c1974,0x1b4463971582f485138879f0e509c160beb8d5e6,2023-01-25 04:08:35
f8eXnCYSpGrJFEDZ29tXdG7kTQweqJdPDwon89mTXB5,ETH,0.1,0xaed0bd15e6b8fd728b2c3652453ef61d3bde2a0c,0xe07b0f3c2a669b656476e4d6a054f4922d539d3d,2023-01-23 07:28:35
F8kymv6QydSVU8wSJQ2tUo6zA2tHry8YhCMcmugUhHGQ,DAI,2.6,0xf96a6cc9b12fe69b74ab3962cef54e5e82fa2469,0xc2d706398a978b8c5aa4efcd824b57e978841107,2023-01-22 20:17:59
F8mqkF1ptRs9sK25nbNhwirhhEfGWMLBZAfmgGm9bwtH,ETH,0.00073,0x6540e7394d6a8f6256793e690075c7e0698941f4,0x9d100f017095e53b24d81296bca1d26742f1800f,2023-01-24 11:38:59
F8NFM1BoPkUQE3QaTaEH6at9254YGLiYCA6KE4G8M3du,DAI,11.0,0x8c57d1fab10d4b78f49ef5c6abaeb76a63710f61,0xf427ebbeb0aee1b06c99333001009188b5086934,2023-01-22 06:59:35
F8nG8twNSp8B6afLBoEsSzTXuvC2NdfNx1UPTzEfvgB5,ETH,0.0008,0x7e0305db11088ec12ab00b7d68f26ab31f722027,0x474716e617fea8898d4fa9d891aa67b5bedd6c4b,2023-01-22 23:24:23
F8Pt4QLojWa2uK6D7DeEtjQWdf6ECSPr2e2KP58b4sA7,ETH,0.0007,0x9fd8cd16acd5adb7328945dbb795bd7d9e34fed9,0x65ed9a7cd4890e23ac5bc8d51498ae955af00724,2023-01-22 12:54:47
F8PWSVi7W1s2AyAoZR1x2BU9PTWgf47e8jvkkg8Qo7XN,ETH,0.0007,0xf0509af8a3f27543b1958c5cf30a5c0dabc4279a,0x0ea26051f7657d59418da186137141cea90d0652,2023-01-18 15:26:47
F8PZjdVqtpdgYMmhigchHYLcM2GeJBiTxTkJwNwF7DMN,ETH,0.00073,0x1a77f19c090c03f913bb255652ea5ac28c812f47,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-24 02:56:59
F8Z6i9ecqfvkQ4fvP2PujZsU229tzB1wpnHeGWPCvxD3,ETH,0.00063,0x2073d52439c4fbabab9c5259dc988a78352d673e,0x8d860d4f254ed45946f5fb0e3243c1db63a4ea2f,2023-01-18 08:13:47
F93LXQC8WTBviMArZCRMEC4dkqk3wFoGcTcvJBC5L6WU,ETH,0.01,0x894aa5f1e45454677a8560dde3b45cb5c427ef92,0x7f722b8b013ac7bd654b3b102acc7573a32db9bc,2023-01-22 20:18:23
F95GBn3248tkdwBJF1R2myvzLcEBuYgnugfurXUEqbWB,ETH,0.0007,0xe7d519dc174df0329ef2363c7a3fb90c1d295422,0x29c40842a76b0aa28865ebf7c916ec820233b7bb,2023-01-25 06:37:47
F9aC6B1rf1VseWss5HYs25WUNJd4e2JgiMvvTCjVvNpX,ETH,0.0015,0x7301ed35ae347e0e66ecb711cf946de02eb924fb,0x0f7272f8873b68b2a2f52685311822d831afc8b4,2023-01-18 07:34:59
F9aPds9VnrVDMc2YY8LDmyhwmZjwTqibGGnjGDyFJKCo,ETH,0.001,0x5076f87610ff3d5f859d562a050dae82f6b3c63e,0x2129fcc2bad30a0c7a448fe802265a14643092df,2023-01-25 03:12:35
F9qm3jkEkKxtkTcz8xyixjp7oEcdCocEgSWFPCYAdfEx,DAI,2.0,0x20391a6965db4e04848436507cb314a8f538e7d4,0x16d46098e455a04cf7f3e43c3b2706614fdbec85,2023-01-18 20:57:11
F9u6zMK6KvygvVQ6LzUDJCbgeMzJjUS8u1pTov3fUnxt,ETH,0.0013,0x2f26e567a5f64279172986f86985d4f4c068a7ff,0xf427ebbeb0aee1b06c99333001009188b5086934,2023-01-21 07:05:59
F9yyH3yPS2e2mqjih9cVsuBi8LLZCDqKst8to4ygvhA3,ETH,0.0006,0x867c37ac93a645cb3531a5d9dbfe3085dfafe640,0x4574e76cbb9891a90d46b0788cc4094b9275b61e,2023-01-18 01:34:59
Fa1dexvibBz1xVAUkQ15DbRQUbygTQ8htL9VpRSP9oZJ,ETH,0.0025,0xb8c8d5ca07c82e7e4c73f0ce93e2a7dd08956cb2,0x7f722b8b013ac7bd654b3b102acc7573a32db9bc,2023-01-24 07:15:59
Fa2nDJynyxuAGg6NoT5pdwWenyrkY7e1rdGndGFtoXxA,ETH,0.0006529,0xbf1a3fa7820415eaf9354703102402f7323c258d,0x65ed9a7cd4890e23ac5bc8d51498ae955af00724,2023-01-19 07:31:35
Fa2UYECima58HoUWGoHGv9YZcCtpDgApw4cKL5wkAAZz,ETH,0.00123,0x677133cbf3784c8e58a7e2c3649d8e0bfb42848e,0x16d46098e455a04cf7f3e43c3b2706614fdbec85,2023-01-18 00:39:11
Fa4Csiu5xYzKpfdkjB3MnQdF7Q4TpNHNVYzKc5QmabC5,ETH,0.00062,0xdbdc4f5dcc1e759c3c9ddf163fe805c27069f2ea,0x3c8281c8786ab29bcab5b33566968f8011ea6a59,2023-01-19 09:12:47
FaAYSMY88dmmwLJWea7fmGxeXqyTKYFyPC3RQjnZtRz9,DAI,1.0,0x7f722b8b013ac7bd654b3b102acc7573a32db9bc,0x14cb60f6aca2b2a68d975743bacb33f01f587da5,2023-01-23 20:35:59
FAcrnV8kpCqX29jQLfXVnmmjroJHdST3Lo9M9uu1ee9Z,ETH,0.0033,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0x78dc08c6f14e26b2c91edae9a6e03eed7ae5218b,2023-01-17 18:58:35
FACzzP1tzbqi191k1vAy7m5LQwDSc9iXhNr1ZWCBMs4x,DAI,1.0,0x1679d5ab837d5af9bb059832107a0a3bc616ddd6,0x48f2696fb6fab7ac0956175b2e25b456e61b3fcf,2023-01-19 12:20:35
FaD9G5RgY3tfTbozdDR1pdyLq5fGVsDM7kQ16LhAV5W9,ETH,0.00072,0x0d555c61f8f210e24c466958e46f18e70a8e5df3,0x3a5bd1e37b099ae3386d13947b6a90d97675e5e3,2023-01-23 03:29:11
FAehWeAdxm95HpnYY7jhM56nLnNUYLpRwVRukhCZDe9u,ETH,0.00073,0xe583189c87ae408ffe691d9cb22673687554cb9a,0x57ea12a3a8e441f5fe7b1f3af1121097b7d3b6a8,2023-01-24 07:49:59
Faf6g6duxUrWUqWTqJs54vJeEspDiNNJ9dgW9JMzA8hZ,ETH,0.00072,0xf84cf87b82a6a68f0a2480032c927d5c9f20866f,0x18aa467e40e1defb1956708830a343c1d01d3d7c,2023-01-24 04:11:59
FaGF3BVb44MizA27k9zY9JZq3qHvWBxqDGMWQPjTU41X,ETH,0.001,0x410d86e3a96930eefabd0543ece6035e1eb005ef,0xd704c5f9826191f3bd06cae867d0f20cafa8aeba,2023-01-20 01:00:59
FaiG5Zyap7PtYRKvd5GJM3tEme6jUtN2sw2L157aMoAL,ETH,0.0015,0xecebd57146ddfb8eceec4098f20097ba7a1e7fd2,0x81c776d0d7f7d9d3699851993ecaa88a46187f11,2023-01-24 09:18:11
FaiKbavex6s3J9YTCCeFSHtNkKfp5L9vm7yd2ZPVYZSp,ETH,0.001,0xa2a8ff2ac4f5045af0cdab6f8a37bc0072b13fa5,0x29c40842a76b0aa28865ebf7c916ec820233b7bb,2023-01-21 02:59:47
FAkfh3knHJUBMUx2AaosVmM91Gqbhb9nkwFxgfoF81ee,DAI,2.5,0x7b7253541d9ee14b3d838f28c1703a033546106f,0x41dde2dc7f718d5f764fc97e8d122864587642d4,2023-01-24 03:22:35
FALQyGQjGiApSYCYXKMa9dvxErWKy77vu8hNZwJ6NKcx,DAI,2.0,0xd66164c4b658f3704b5caa67b33f07f3842ee063,0xcbbd18d3ac27ab0fffd04bccd091b2802c92e0ca,2023-01-19 21:13:11
FAq5JEgrt6Biuqqv6sV7wyDbW5GiUNfvgVrYxNizuiXK,ETH,0.0006,0x81a954d012311248d6518d27023464542ca68348,0xf427ebbeb0aee1b06c99333001009188b5086934,2023-01-22 06:44:23
FAQt8eMNY7ubVkSq5eBQByAuPgQXcEpwTA7nJYnAr9pV,ETH,0.0006,0xc8609af221dc552173d3c1d8f45156080feca8c6,0x29c40842a76b0aa28865ebf7c916ec820233b7bb,2023-01-22 07:05:47
FaQuYE2T6ib1iGf1pHRNzNvcRtkw1NKj7gYBeFHCPMmU,DAI,1.0,0x8aa4243ef5fe3d6ebe375fa6d47a710266cb0caf,0xd2993e8217063c72bbe8c736404c7fc02adc9761,2023-01-24 20:08:59
FaufcxSsyzPP1anEkicShbgtmQbnBMh1P8dJuP7KyXEa,ETH,0.001,0x8efd27a5a585e2220d3d013f24722d8474eaa6f9,0x5b625088ee2e0e9e3d0bd8ab6ba3839d68886d2d,2023-01-17 15:50:23
FAWW5epBWJ2DJ6ZWWkxWNnhaNhGFiuB2hGmX8AKnzhkt,ETH,0.00072,0x5ad28dfbf7e8450c265cdc0917873c46a956c0f3,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-23 14:16:47
FAyGtvMfeHgKmLfVk1sxTzqoJtWPnT4yw3BYa5kgwfg,ETH,0.001,0x4b8fa9979850a88fc5c197dbc30918c697d54c1c,0x0ea26051f7657d59418da186137141cea90d0652,2023-01-19 07:36:23
FAYh4FefmSjEFjMChsC9XYfB2TsibqkM2EjkhUux2kEm,ETH,0.0001,0x82dc08646613372a7cb5a6be119cd8db9ede4087,0xf64bbc221f89cc882fba507908bbe4ae3ad2f470,2023-01-19 16:19:35
Fb52QYVPdaD5zBjVVKTrBFcnpLokU6q8xBMcfNcoyiPh,ETH,0.0001,0xe28033a9bd54202d5f2487dd2c8518f48f4f07c2,0x14cb60f6aca2b2a68d975743bacb33f01f587da5,2023-01-24 11:25:35
FBBT9pEDq2f1R2JoXTwGk3MXC84feukrpuaxLrv5unc3,ETH,0.00074,0x9ed9acd348ca095b26af2eaa61d2c9d2226ca9e3,0x18aa467e40e1defb1956708830a343c1d01d3d7c,2023-01-23 12:32:23
FBEWncGzb6yT8hCcnvWE6MKctMa69dCW7n3Z41T8cW5V,ETH,0.01,0x3b82b31bbe0dc3fe0f13d17f9a4d0455ef562e06,0xfbca78474a09e2bf3543f4fc1037152ea2c6c32d,2023-01-18 06:37:35
FbEyV7ns8c2QotgwcYP2rXLBX4FBXAGfyfD5qAJqg1w4,ETH,0.007,0x66ed7441465dacf123909ae15064a412c2ad2d08,0x474716e617fea8898d4fa9d891aa67b5bedd6c4b,2023-01-23 12:41:47
FBf71hwZ5vwqACojZhFWApZ58UiPGkFGrQbGTjrhAqdh,DAI,50.0,0xc9cb6f5a27572014209f5ddf0c644b479aefaadf,0xefedaf9c07e6eb56bb8f82f30018e4461b1c5f4c,2023-01-22 22:17:23
FBnjAf2XBeFHpZJYwmXhDtJ3Qd89pQ9tqxjANZLcgS59,DAI,3.0,0x3460bf837b6741035d20ea2d894a4423a859af12,0xd6b97e042d03edbdc100eb55fbe43eb75f2e3036,2023-01-17 15:55:35
FboL5phCVvShG2zFMwUUCF8xvMLs7x2jwNNcdeSYQ23o,ETH,0.0006,0x16697647a512c12a1c1dc13ef5808541ad7e43ca,0x035a1f3419dd223293e5411133d9c786f5885425,2023-01-22 06:29:47
FBp38nhLgBP7nxE1mWusJ3sw5jb5WLu7bmwdzFadbUYJ,ETH,0.006,0xce462c13f461deeb3ec2daadd5e7d5f90bb8f0b2,0x3460bf837b6741035d20ea2d894a4423a859af12,2023-01-22 00:45:47
FbudabwQNjvzrYrdpfU2P8Qk7YuMe5vig14CedSRVCHp,ETH,0.00045,0x2f3e382426e159448a35641068dec62e84e04069,0x29c40842a76b0aa28865ebf7c916ec820233b7bb,2023-01-21 21:13:59
FBwNGD4kgG9yL5mKRWiP3hfVZ8riht1S2BToJKf825qr,ETH,0.00045,0xfe5e9856223e5344094ba292819e9f1755f43412,0x1a6ef6cc28cf60aa0504cfb21cdffa48cfe3a8fb,2023-01-21 20:01:11
FBWTHcY7Y3DaTqyRbSroB9B4FzoJyCKBtY94wHEXSze8,ETH,0.006,0xce462c13f461deeb3ec2daadd5e7d5f90bb8f0b2,0x5b625088ee2e0e9e3d0bd8ab6ba3839d68886d2d,2023-01-22 00:45:47
Fbzb3oatk6Lu3Gc6Fa5dtiWHWbtGL8rn4fQKS4rBFdP8,ETH,0.0001,0x79a555b77f09c3de481c4b412c14c25ea78c79b5,0xce849efc35a0a0a046e67c76b477c5432e4ba58b,2023-01-17 16:59:47
FC6MYGwnMn1PGtWmT5Yz7ZAKBAnEnPZyhRDx3AdYvdRU,DAI,1.0,0xb827eaaa566570306f00ff6f2e4686722a7c1974,0xf64bbc221f89cc882fba507908bbe4ae3ad2f470,2023-01-25 04:08:35
Fc6vibwwH5YT3pYzacbtosga3aMGCnQe8d6bTLeK7qsQ,ETH,0.00066,0x5e7656951bf2b75ded912a4a51ae0732f950edad,0x0ea26051f7657d59418da186137141cea90d0652,2023-01-19 06:17:23
Fc7SUzp6ccdMZYhmqGdtRr2BTuX5UtRsgMjTXSJvYtrb,ETH,0.0008,0x6f655d8376d85d528d0abf7fb6fd4ea7075c9a6d,0x8d860d4f254ed45946f5fb0e3243c1db63a4ea2f,2023-01-19 04:51:23
FcbtttVcZpRuN1M5zBzRVPZQYNYsdbxU6NUo52SV1gGa,ETH,0.001,0x5ef2cc4726691f9b39183579dc9d0ad3b2e7ca0a,0x315e6c37077cc5772709bb7fecd6d7606b4443c4,2023-01-21 02:30:23
FCc4ZbnBUyPUA83EfmpXsjfSAZbw8vnaGBVTqdi62jHj,ETH,0.0006,0x1dc1994f907dfef4ba94c316b52f22ddbdedda27,0x035a1f3419dd223293e5411133d9c786f5885425,2023-01-22 06:41:11
Fcckewz2KtoEWMCqiQbwAEF8vtD2JQyDA1KJoV5YNy75,ETH,0.0007,0x06d83fd4c0f34bc05e3b9ff8be3c48d12415c919,0x18aa467e40e1defb1956708830a343c1d01d3d7c,2023-01-23 13:03:23
FccxVn6UC1etrmg5E3hV8V4utKr3MzdJkbqmBNHnv9Ld,ETH,0.0007,0xc2fa554c96051717aa32930833bac68747112e68,0x5b625088ee2e0e9e3d0bd8ab6ba3839d68886d2d,2023-01-18 09:46:35
FCdrU38cnXCty7LLTGBZ8WTs8yyMK9vVX1vMwiCZnKUx,ETH,0.002,0xdd4a19dc351ba42421db282196af38b433aa86ba,0x48f2696fb6fab7ac0956175b2e25b456e61b3fcf,2023-01-21 02:36:23
FcELaDCi539UEyahVP4ZX9sHxVLThcBPNqDJbYoCJgye,ETH,0.001,0x17b877d1f03c57afdf96fc472b2b25bf318be658,0x474716e617fea8898d4fa9d891aa67b5bedd6c4b,2023-01-23 06:08:35
FCg7Ytw9C2JCRkZJrTrZeqZGPnkzNFi1SWt4HjpFFBa,DAI,10.0,0x2b4046b353789e86cb6cb50cba4c17e2c6587d4a,0x474716e617fea8898d4fa9d891aa67b5bedd6c4b,2023-01-22 06:37:23
FchRR3FEvgfFhofH1fyyvwkU6Px4cjLZEfoBF4qzFVqk,DAI,3.0,0x3460bf837b6741035d20ea2d894a4423a859af12,0x221966004b2001a0da1274024d67cd09febd0b94,2023-01-17 16:35:23
Fcj5z8uEyfhozjM2LRKuhaoVdtTWZjm6ZgeTNBdjeaSW,ETH,0.005,0x329c787b163a730bd7900df2beb3ff4fe4670375,0x474716e617fea8898d4fa9d891aa67b5bedd6c4b,2023-01-19 02:12:23
FCnZydmNHc7NQ6YTKCg6eb8JwoASBKY1j7FNhowcTjVW,ETH,0.001,0x8aee21ab7f353500821bbf8ec1d39d318ba7a6eb,0x41dde2dc7f718d5f764fc97e8d122864587642d4,2023-01-20 21:19:47
FcpbGo7QWRAaLirV5rk1tWgRby7KHKoPUvoSfwwNJjj8,DAI,1.0,0xdaf780714ce4931f98129060445fc6eb4ab73bb1,0x9d120bee68ed792884d340f911d8434306b28605,2023-01-22 19:59:47
FcpFcdfjvBFpT1UQbV9V5godSSuMc8x2P695StNCLCo6,DAI,3.0,0x3460bf837b6741035d20ea2d894a4423a859af12,0x3460bf837b6741035d20ea2d894a4423a859af12,2023-01-17 16:35:23
FcQXKgaCD4QU9BWy62SCi4NPxCxb74i4gU4d9p9Ahjgs,DAI,4.0,0x4afc0c9a5c4060df2345c5b8c73e8edba2de8e47,0xefedaf9c07e6eb56bb8f82f30018e4461b1c5f4c,2023-01-23 15:37:35
FCRcrSTCoxd5UyEmNmT95Mcqce4GbcVRpBbFPvzv4mWe,DAI,1.0,0xd33ee00b856ed36e02274080c28de1293593fdc6,0x315e6c37077cc5772709bb7fecd6d7606b4443c4,2023-01-21 19:44:47
FCRqwEjrL4hvAzy8QHAxfGjpkDdSXGtYVHLVaCtfcbFZ,DAI,2.0,0x5c7291e18c3ecf30e14ccf1dcd646c0ca3309113,0xd704c5f9826191f3bd06cae867d0f20cafa8aeba,2023-01-18 04:51:47
FCSAfn8N1hyitny6aokFKyuMZsb8bxAskP6mF5NP1Jxk,ETH,0.00063,0xa495a46b7633ad7963604eadaef8227e43056509,0xd6b97e042d03edbdc100eb55fbe43eb75f2e3036,2023-01-24 11:04:35
FcTH6FxV4zWeqGZvy6MFs58oxnoA2UonrfLnUyqqoEiT,ETH,0.0007,0xe71fba00145d2b1bbd8de102050ac38c25a219b9,0x65ed9a7cd4890e23ac5bc8d51498ae955af00724,2023-01-19 05:17:11
FCUqEE7ih8aPGm3sr2Kqmwh5wS3n5rdiENJZzji64Afu,ETH,0.0006,0x81a954d012311248d6518d27023464542ca68348,0xdd866169dbcf639ed57f0020c5c9f4f4e1aab263,2023-01-22 06:44:23
FcVe4DqKMCY8tovqZBbJ293GeaQbGrbqEuciAd3bjeE6,DAI,1.1,0xd68965a3bc263c3a2d43c713cd971ae16c31cb18,0x221966004b2001a0da1274024d67cd09febd0b94,2023-01-21 12:15:47
Fd3Ns4uGG4pDiZE8LTo3HdHj1cedTUGvV8B1bEqsHU7e,ETH,0.0025,0x2ebfdc67755a1a8684b9219c36b285ca96538ba9,0x474716e617fea8898d4fa9d891aa67b5bedd6c4b,2023-01-18 11:14:23
Fd6y4s5Yd6pa8jgx64aw7ApotRv2BTvvUDgJfTVmdkvj,ETH,0.0006,0x8b55ad40357730deac69e6511c8041aac458c15d,0x41dde2dc7f718d5f764fc97e8d122864587642d4,2023-01-22 07:23:59
FD7Wrb5oQfiWiXSrc3EpCgp3QJ36p98UKicteW7LXKGh,ETH,0.0001,0x79a555b77f09c3de481c4b412c14c25ea78c79b5,0x7f722b8b013ac7bd654b3b102acc7573a32db9bc,2023-01-17 16:59:47
